parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate
r29038_kE7	r29038_kE7	log10	0.01	100	1.00804244250738	1
r29038_kE6	r29038_kE6	log10	0.01	100	1.01301946627926	1
r29038_kE5	r29038_kE5	log10	0.01	100	0.990585885067131	1
r29038_kE4	r29038_kE4	log10	0.01	100	0.992021722332071	1
r29038_kE3	r29038_kE3	log10	0.01	100	1.00065460278146	1
r29038_kE2	r29038_kE2	log10	0.01	100	0.987147861701924	1
r29038_kE1	r29038_kE1	log10	0.01	100	0.995597347599287	1
r29039_kE13	r29039_kE13	log10	0.01	100	0.99931740654064	1
r29039_kE12	r29039_kE12	log10	0.01	100	0.995480975874895	1
r29039_kE11	r29039_kE11	log10	0.01	100	0.9920205013314	1
r29039_kE10	r29039_kE10	log10	0.01	100	0.996682665523727	1
r29039_kE17	r29039_kE17	log10	0.01	100	0.995960260244502	1
r29039_kE16	r29039_kE16	log10	0.01	100	1.00967155050093	1
r29039_kE15	r29039_kE15	log10	0.01	100	0.996782812103558	1
r29039_kE14	r29039_kE14	log10	0.01	100	1.00970159840187	1
r29039_kE19	r29039_kE19	log10	0.01	100	0.452680853680277	1
r29039_kE18	r29039_kE18	log10	0.01	100	1.01634682344073	1
r29039_kE9	r29039_kE9	log10	0.01	100	0.996771451852121	1
r29039_kE8	r29039_kE8	log10	0.01	100	1.01254163453578	1
r29039_kE7	r29039_kE7	log10	0.01	100	1.0399972810477	1
r29039_kE6	r29039_kE6	log10	0.01	100	0.993209210701048	1
r29039_kE5	r29039_kE5	log10	0.01	100	0.992777640843285	1
r29039_kE4	r29039_kE4	log10	0.01	100	0.994318181005375	1
r29039_kE3	r29039_kE3	log10	0.01	100	1.00647965422467	1
r29039_kE2	r29039_kE2	log10	0.01	100	1.00474347759869	1
r29039_kE1	r29039_kE1	log10	0.01	100	0.99753750875127	1
r29040_kE13	r29040_kE13	log10	0.01	100	0.942603724205383	1
r29040_kE12	r29040_kE12	log10	0.01	100	1.01787875264202	1
r29040_kE11	r29040_kE11	log10	0.01	100	1.03858726340056	1
r29040_kE10	r29040_kE10	log10	0.01	100	0.990547619028453	1
r29040_kE17	r29040_kE17	log10	0.01	100	0.24972835515709	1
r29040_kE16	r29040_kE16	log10	0.01	100	1.20327034472356	1
r29040_kE15	r29040_kE15	log10	0.01	100	0.745168707981274	1
r29040_kE14	r29040_kE14	log10	0.01	100	1.26050497164267	1
r29040_kE19	r29040_kE19	log10	0.01	100	0.995562112339302	1
r29040_kE18	r29040_kE18	log10	0.01	100	1.02228794157384	1
r29040_kE9	r29040_kE9	log10	0.01	100	0.992218627028314	1
r29040_kE8	r29040_kE8	log10	0.01	100	0.996976991523641	1
r29040_kE7	r29040_kE7	log10	0.01	100	1.04435014425736	1
r29040_kE6	r29040_kE6	log10	0.01	100	0.963899994106706	1
r29040_kE5	r29040_kE5	log10	0.01	100	1.3421066704954	1
r29040_kE4	r29040_kE4	log10	0.01	100	0.998091120303747	1
r29040_kE3	r29040_kE3	log10	0.01	100	1.35611585571729	1
r29040_kE2	r29040_kE2	log10	0.01	100	1.03709224927558	1
r29040_kE1	r29040_kE1	log10	0.01	100	1.02029602051432	1
r29041_kE13	r29041_kE13	log10	0.01	100	1.24862016038244	1
r29041_kE12	r29041_kE12	log10	0.01	100	0.991308673937803	1
r29041_kE11	r29041_kE11	log10	0.01	100	0.988220646933413	1
r29041_kE10	r29041_kE10	log10	0.01	100	0.885791988467492	1
r29041_kE17	r29041_kE17	log10	0.01	100	1.00720404454016	1
r29041_kE16	r29041_kE16	log10	0.01	100	0.961187957952696	1
r29041_kE15	r29041_kE15	log10	0.01	100	0.981319937864013	1
r29041_kE14	r29041_kE14	log10	0.01	100	0.993228806274825	1
r29041_kE19	r29041_kE19	log10	0.01	100	1.01349022562706	1
r29041_kE18	r29041_kE18	log10	0.01	100	0.993721468510073	1
r29041_kE9	r29041_kE9	log10	0.01	100	0.925557987357483	1
r29041_kE8	r29041_kE8	log10	0.01	100	0.951939730977388	1
r29041_kE7	r29041_kE7	log10	0.01	100	1.01103162080693	1
r29041_kE6	r29041_kE6	log10	0.01	100	0.999344571511105	1
r29041_kE5	r29041_kE5	log10	0.01	100	1.03010277399276	1
r29041_kE4	r29041_kE4	log10	0.01	100	1.52811637606566	1
r29041_kE3	r29041_kE3	log10	0.01	100	0.840395006211544	1
r29041_kE2	r29041_kE2	log10	0.01	100	0.937706641815588	1
r29041_kE1	r29041_kE1	log10	0.01	100	0.922537480080726	1
r29042_kE11	r29042_kE11	log10	0.01	100	1.00195595560998	1
r29042_kE10	r29042_kE10	log10	0.01	100	1.00065909212841	1
r29042_k0	r29042_k0	log10	0.01	100	1.01775114221375	1
r29042_kE9	r29042_kE9	log10	0.01	100	0.990608530955892	1
r29042_kE8	r29042_kE8	log10	0.01	100	1.00195174795379	1
r29042_kE7	r29042_kE7	log10	0.01	100	1.00509843347933	1
r29042_kE6	r29042_kE6	log10	0.01	100	1.00825061450685	1
r29042_kE5	r29042_kE5	log10	0.01	100	0.992021491240637	1
r29042_kE4	r29042_kE4	log10	0.01	100	1.01302004440798	1
r29042_kE3	r29042_kE3	log10	0.01	100	0.990600299712775	1
r29042_kE2	r29042_kE2	log10	0.01	100	1.00804225076763	1
r29042_kE1	r29042_kE1	log10	0.01	100	0.998035310698539	1
r29043_kE11	r29043_kE11	log10	0.01	100	0.996772191664901	1
r29043_kE10	r29043_kE10	log10	0.01	100	0.988456661164692	1
r29043_k0	r29043_k0	log10	0.01	100	0.816646507872104	1
r29043_kE9	r29043_kE9	log10	0.01	100	0.999820773777393	1
r29043_kE8	r29043_kE8	log10	0.01	100	0.997339199513104	1
r29043_kE7	r29043_kE7	log10	0.01	100	1.00084578221108	1
r29043_kE6	r29043_kE6	log10	0.01	100	0.99433666580421	1
r29043_kE5	r29043_kE5	log10	0.01	100	0.992448847338869	1
r29043_kE4	r29043_kE4	log10	0.01	100	1.1423473501947	1
r29043_kE3	r29043_kE3	log10	0.01	100	0.992017270211718	1
r29043_kE2	r29043_kE2	log10	0.01	100	1.00673484932814	1
r29043_kE1	r29043_kE1	log10	0.01	100	0.991230865194405	1
r29044_kE11	r29044_kE11	log10	0.01	100	1.00801256960164	1
r29044_kE10	r29044_kE10	log10	0.01	100	1.00440473399506	1
r29044_k0	r29044_k0	log10	0.01	100	0.830528096403771	1
r29044_kE9	r29044_kE9	log10	0.01	100	0.991707405849132	1
r29044_kE8	r29044_kE8	log10	0.01	100	0.996786653796282	1
r29044_kE7	r29044_kE7	log10	0.01	100	0.994903189015726	1
r29044_kE6	r29044_kE6	log10	0.01	100	1.00752044718209	1
r29044_kE5	r29044_kE5	log10	0.01	100	1.01300975697555	1
r29044_kE4	r29044_kE4	log10	0.01	100	0.994945097817676	1
r29044_kE3	r29044_kE3	log10	0.01	100	0.997840838503574	1
r29044_kE2	r29044_kE2	log10	0.01	100	0.999737194364181	1
r29044_kE1	r29044_kE1	log10	0.01	100	0.713828309131721	1
r29045_kE11	r29045_kE11	log10	0.01	100	0.988553248322118	1
r29045_kE10	r29045_kE10	log10	0.01	100	1.00882682747315	1
r29045_kE9	r29045_kE9	log10	0.01	100	1.0130192460949	1
r29045_kE8	r29045_kE8	log10	0.01	100	0.982913644125936	1
r29045_kE7	r29045_kE7	log10	0.01	100	0.992626381568739	1
r29045_kE6	r29045_kE6	log10	0.01	100	0.994813517754977	1
r29045_kE5	r29045_kE5	log10	0.01	100	0.98854949184426	1
r29045_kE4	r29045_kE4	log10	0.01	100	0.989808034236205	1
r29045_kE3	r29045_kE3	log10	0.01	100	0.986591544328878	1
r29045_kE2	r29045_kE2	log10	0.01	100	0.96316180995554	1
r29045_kE1	r29045_kE1	log10	0.01	100	1.00683832088188	1
r29046_kE11	r29046_kE11	log10	0.01	100	1.00259867981011	1
r29046_kE10	r29046_kE10	log10	0.01	100	1.00829333472261	1
r29046_kE9	r29046_kE9	log10	0.01	100	1.06407460696756	1
r29046_kE8	r29046_kE8	log10	0.01	100	1.01331487847133	1
r29046_kE7	r29046_kE7	log10	0.01	100	1.09983992703653	1
r29046_kE6	r29046_kE6	log10	0.01	100	0.999330067221387	1
r29046_kE5	r29046_kE5	log10	0.01	100	0.986689326306708	1
r29046_kE4	r29046_kE4	log10	0.01	100	0.956388275211735	1
r29046_kE3	r29046_kE3	log10	0.01	100	0.919624845554294	1
r29046_kE2	r29046_kE2	log10	0.01	100	0.782968539957673	1
r29046_kE1	r29046_kE1	log10	0.01	100	1.0109685702471	1
r29047_k0	r29047_k0	log10	0.01	100	2.25838719960844	1
r29051_kE13	r29051_kE13	log10	0.01	100	0.615714728781334	1
r29051_kE12	r29051_kE12	log10	0.01	100	1.01735517058309	1
r29051_kE11	r29051_kE11	log10	0.01	100	0.933976971578718	1
r29051_kE10	r29051_kE10	log10	0.01	100	1.03431200420502	1
r29051_kE17	r29051_kE17	log10	0.01	100	0.992145409696741	1
r29051_kE16	r29051_kE16	log10	0.01	100	0.994998784797288	1
r29051_kE15	r29051_kE15	log10	0.01	100	0.986972960916204	1
r29051_kE14	r29051_kE14	log10	0.01	100	1.00102463736046	1
r29051_kE9	r29051_kE9	log10	0.01	100	1.00446828907028	1
r29051_kE8	r29051_kE8	log10	0.01	100	1.00319217929744	1
r29051_kE7	r29051_kE7	log10	0.01	100	1.0084727083697	1
r29051_kE6	r29051_kE6	log10	0.01	100	0.996339201258029	1
r29051_kE5	r29051_kE5	log10	0.01	100	1.09883102983312	1
r29051_kE4	r29051_kE4	log10	0.01	100	1.01587101997444	1
r29051_kE3	r29051_kE3	log10	0.01	100	1.04867665313246	1
r29051_kE2	r29051_kE2	log10	0.01	100	0.991766108971461	1
r29051_kE1	r29051_kE1	log10	0.01	100	0.98638759597985	1
r29058_kE1	r29058_kE1	log10	0.01	100	0.986830918758445	1
r29059_k0	r29059_k0	log10	0.01	100	1.11214262093594	1
r29059_kE1	r29059_kE1	log10	0.01	100	1.99117516539607	1
r29060_kE1	r29060_kE1	log10	0.01	100	1.04063839206541	1
r29061_kE1	r29061_kE1	log10	0.01	100	0.513679390500075	1
r29062_kE1	r29062_kE1	log10	0.01	100	0.998339598973159	1
r29063_kE1	r29063_kE1	log10	0.01	100	1.00054100611244	1
r29067_k0	r29067_k0	log10	0.01	100	1.06511791819034	1
r29068_k0	r29068_k0	log10	0.01	100	0.960123126886033	1
r291_k0	r291_k0	log10	0.01	100	0.180379132307286	1
r293_k0	r293_k0	log10	0.01	100	7.42286869755008	1
r29557_k_GeneSpecificScaling	r29557_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r29558_k0	r29558_k0	log10	0.01	100	1.00321514948484	1
r2999_k0	r2999_k0	log10	0.01	100	0.559406686779436	1
r30_k0	r30_k0	log10	0.01	100	1.93019269650905	1
r3028_kE1	r3028_kE1	log10	0.01	100	0.684996274607842	1
r3029_kE1	r3029_kE1	log10	0.01	100	0.984461064139256	1
r3030_kE1	r3030_kE1	log10	0.01	100	0.99069916035581	1
r3032_k0	r3032_k0	log10	0.01	100	1.30906696547664	1
r3032_kd	r3032_kd	log10	0.01	100	0.790102869834017	1
r3033_k0	r3033_k0	log10	0.01	100	0.908416772728384	1
r3033_kE1	r3033_kE1	log10	0.01	100	1.68267556605875	1
r3034_k0	r3034_k0	log10	0.01	100	0.366169002289935	1
r3037_k0	r3037_k0	log10	0.01	100	1.59157650751312	1
r3042_k0	r3042_k0	log10	0.01	100	4.85567773555726	1
r307_k0	r307_k0	log10	0.01	100	0.735594452103605	1
r310_k0	r310_k0	log10	0.01	100	1.73212376728743	1
r310_kd	r310_kd	log10	0.01	100	1.27393256102285	1
r311_k0	r311_k0	log10	0.01	100	1.0882695891188	1
r311_kd	r311_kd	log10	0.01	100	0.900200651331587	1
r32157_k_GeneSpecificScaling	r32157_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r32160_k0	r32160_k0	log10	0.01	100	0.992021722332071	1
r32229_k_GeneSpecificScaling	r32229_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r32231_k0	r32231_k0	log10	0.01	100	0.690573339151142	1
r32331_k_GeneSpecificScaling	r32331_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r32333_k0	r32333_k0	log10	0.01	100	1.00321514948484	1
r32533_k_GeneSpecificScaling	r32533_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r32535_k0	r32535_k0	log10	0.01	100	0.992021722332071	1
r32611_k_GeneSpecificScaling	r32611_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r32613_k0	r32613_k0	log10	0.01	100	0.991816386172276	1
r34_k_GeneSpecificScaling	r34_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r35_k0	r35_k0	log10	0.01	100	1.27504577464609	1
r36_k_GeneSpecificScaling	r36_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r37_k0	r37_k0	log10	0.01	100	1.76801147195843	1
r393_k_GeneSpecificScaling	r393_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r394_k0	r394_k0	log10	0.01	100	1.15456758443466	1
r406_k_GeneSpecificScaling	r406_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r407_k0	r407_k0	log10	0.01	100	1.0055733983452	1
r408_k_GeneSpecificScaling	r408_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r409_k0	r409_k0	log10	0.01	100	0.985433749540723	1
r4126_k_GeneSpecificScaling	r4126_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r4127_k0	r4127_k0	log10	0.01	100	0.690796487704522	1
r4128_k_GeneSpecificScaling	r4128_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r4129_k0	r4129_k0	log10	0.01	100	1.12977867688397	1
r4132_k_GeneSpecificScaling	r4132_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r4133_k0	r4133_k0	log10	0.01	100	5.17071529310317	1
r4134_k0	r4134_k0	log10	0.01	100	2.11590393516841	1
r4136_k0	r4136_k0	log10	0.01	100	1.6179209777526	1
r4139_k0	r4139_k0	log10	0.01	100	1.96195117035225	1
r4140_k0	r4140_k0	log10	0.01	100	0.173187676645088	1
r4144_kE6	r4144_kE6	log10	0.01	100	1.00804244250738	1
r4144_kE5	r4144_kE5	log10	0.01	100	1.01301946627926	1
r4144_kE4	r4144_kE4	log10	0.01	100	1.00065460278146	1
r4144_kE3	r4144_kE3	log10	0.01	100	1.00442212146439	1
r4144_kE2	r4144_kE2	log10	0.01	100	0.990585885067131	1
r4144_kE1	r4144_kE1	log10	0.01	100	1.00804244250738	1
r4145_kE6	r4145_kE6	log10	0.01	100	1.0055733983452	1
r4145_kE5	r4145_kE5	log10	0.01	100	1.00321514948484	1
r4145_kE4	r4145_kE4	log10	0.01	100	1.0055733983452	1
r4145_kE3	r4145_kE3	log10	0.01	100	0.99805122072835	1
r4145_kE2	r4145_kE2	log10	0.01	100	0.995597347599287	1
r4145_kE1	r4145_kE1	log10	0.01	100	0.999345825443029	1
r4146_kE6	r4146_kE6	log10	0.01	100	0.992021722332071	1
r4146_kE5	r4146_kE5	log10	0.01	100	1.00195258442771	1
r4146_kE4	r4146_kE4	log10	0.01	100	0.993317559472015	1
r4146_kE3	r4146_kE3	log10	0.01	100	1.01301946627926	1
r4146_kE2	r4146_kE2	log10	0.01	100	0.995597347599287	1
r4146_kE1	r4146_kE1	log10	0.01	100	0.993317559472015	1
r4147_kE6	r4147_kE6	log10	0.01	100	0.993317559472015	1
r4147_kE5	r4147_kE5	log10	0.01	100	0.994457492258276	1
r4147_kE4	r4147_kE4	log10	0.01	100	0.991816386172276	1
r4147_kE3	r4147_kE3	log10	0.01	100	1.00950358275318	1
r4147_kE2	r4147_kE2	log10	0.01	100	1.00321514948484	1
r4147_kE1	r4147_kE1	log10	0.01	100	1.00825113795438	1
r4148_kE6	r4148_kE6	log10	0.01	100	0.996795154572284	1
r4148_kE5	r4148_kE5	log10	0.01	100	0.991816386172276	1
r4148_kE4	r4148_kE4	log10	0.01	100	0.995597347599287	1
r4148_kE3	r4148_kE3	log10	0.01	100	0.996795154572284	1
r4148_kE2	r4148_kE2	log10	0.01	100	0.995597347599287	1
r4148_kE1	r4148_kE1	log10	0.01	100	0.987147861701924	1
r4149_kE6	r4149_kE6	log10	0.01	100	0.99805122072835	1
r4149_kE5	r4149_kE5	log10	0.01	100	1.00672739595134	1
r4149_kE4	r4149_kE4	log10	0.01	100	1.00442212146439	1
r4149_kE3	r4149_kE3	log10	0.01	100	0.990585885067131	1
r4149_kE2	r4149_kE2	log10	0.01	100	0.99805122072835	1
r4149_kE1	r4149_kE1	log10	0.01	100	0.994457492258276	1
r415_k_GeneSpecificScaling	r415_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r4150_kE6	r4150_kE6	log10	0.01	100	1.00825113795438	1
r4150_kE5	r4150_kE5	log10	0.01	100	1.00065460278146	1
r4150_kE4	r4150_kE4	log10	0.01	100	0.987147861701924	1
r4150_kE3	r4150_kE3	log10	0.01	100	0.987147861701924	1
r4150_kE2	r4150_kE2	log10	0.01	100	0.991816386172276	1
r4150_kE1	r4150_kE1	log10	0.01	100	0.993317559472015	1
r4151_kE6	r4151_kE6	log10	0.01	100	0.660614045817896	1
r4151_kE5	r4151_kE5	log10	0.01	100	0.251588635626899	1
r4151_kE4	r4151_kE4	log10	0.01	100	0.959331985181185	1
r4151_kE3	r4151_kE3	log10	0.01	100	0.992021722332071	1
r4151_kE2	r4151_kE2	log10	0.01	100	0.994457492258276	1
r4151_kE1	r4151_kE1	log10	0.01	100	2.99962714382942	1
r4153_kE3	r4153_kE3	log10	0.01	100	1.00065460278146	1
r4153_kE2	r4153_kE2	log10	0.01	100	10.962921551394	1
r4153_kE1	r4153_kE1	log10	0.01	100	0.991816386172276	1
r4154_kE3	r4154_kE3	log10	0.01	100	0.99805122072835	1
r4154_kE2	r4154_kE2	log10	0.01	100	1.00950358275318	1
r4154_kE1	r4154_kE1	log10	0.01	100	0.799038947527353	1
r4155_kE6	r4155_kE6	log10	0.01	100	0.641822096578291	1
r4155_kE5	r4155_kE5	log10	0.01	100	0.920241837316675	1
r4155_kE4	r4155_kE4	log10	0.01	100	1.18209483142491	1
r4155_kE3	r4155_kE3	log10	0.01	100	0.649206756729139	1
r4155_kE2	r4155_kE2	log10	0.01	100	0.99805122072835	1
r4155_kE1	r4155_kE1	log10	0.01	100	0.991816386172276	1
r4156_kE6	r4156_kE6	log10	0.01	100	1.00950358275318	1
r4156_kE5	r4156_kE5	log10	0.01	100	1.00442212146439	1
r4156_kE4	r4156_kE4	log10	0.01	100	0.991816386172276	1
r4156_kE3	r4156_kE3	log10	0.01	100	1.00672739595134	1
r4156_kE2	r4156_kE2	log10	0.01	100	1.00804244250738	1
r4156_kE1	r4156_kE1	log10	0.01	100	1.01301946627926	1
r4158_kE6	r4158_kE6	log10	0.01	100	0.992021722332071	1
r4158_kE5	r4158_kE5	log10	0.01	100	1.00804244250738	1
r4158_kE4	r4158_kE4	log10	0.01	100	0.996795154572284	1
r4158_kE3	r4158_kE3	log10	0.01	100	1.00442212146439	1
r4158_kE2	r4158_kE2	log10	0.01	100	0.995597347599287	1
r4158_kE1	r4158_kE1	log10	0.01	100	1.0055733983452	1
r4159_kE6	r4159_kE6	log10	0.01	100	1.0055733983452	1
r4159_kE5	r4159_kE5	log10	0.01	100	0.996795154572284	1
r4159_kE4	r4159_kE4	log10	0.01	100	0.990585885067131	1
r4159_kE3	r4159_kE3	log10	0.01	100	1.01301946627926	1
r4159_kE2	r4159_kE2	log10	0.01	100	1.00672739595134	1
r4159_kE1	r4159_kE1	log10	0.01	100	1.01301946627926	1
r416_k0	r416_k0	log10	0.01	100	0.0465911571336975	1
r4160_kE6	r4160_kE6	log10	0.01	100	1.00195258442771	1
r4160_kE5	r4160_kE5	log10	0.01	100	0.99805122072835	1
r4160_kE4	r4160_kE4	log10	0.01	100	0.996795154572284	1
r4160_kE3	r4160_kE3	log10	0.01	100	0.994457492258276	1
r4160_kE2	r4160_kE2	log10	0.01	100	0.993317559472015	1
r4160_kE1	r4160_kE1	log10	0.01	100	1.00672739595134	1
r4161_k0	r4161_k0	log10	0.01	100	0.357579105213877	1
r4161_kE1	r4161_kE1	log10	0.01	100	0.193233208572773	1
r4162_k0	r4162_k0	log10	0.01	100	0.994457492258276	1
r4162_kE1	r4162_kE1	log10	0.01	100	1.01301946627926	1
r4166_k0	r4166_k0	log10	0.01	100	0.779532711750895	1
r4166_kE2	r4166_kE2	log10	0.01	100	2.57500916378749	1
r4166_kE1	r4166_kE1	log10	0.01	100	0.559763208420689	1
r4168_k0	r4168_k0	log10	0.01	100	0.995597347599287	1
r4168_kE2	r4168_kE2	log10	0.01	100	1.0055733983452	1
r4168_kE1	r4168_kE1	log10	0.01	100	0.999345825443029	1
r418_k_GeneSpecificScaling	r418_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r419_k0	r419_k0	log10	0.01	100	0.783886368202312	1
r424_k_GeneSpecificScaling	r424_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r425_k0	r425_k0	log10	0.01	100	8.32315983906806	1
r426_k_GeneSpecificScaling	r426_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r427_k0	r427_k0	log10	0.01	100	3.53424181086544	1
r428_k_GeneSpecificScaling	r428_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r429_k0	r429_k0	log10	0.01	100	0.767115943836137	1
r430_k0	r430_k0	log10	0.01	100	2.84236970889455	1
r4420_k0	r4420_k0	log10	0.01	100	0.954219831454261	1
r4420_kd	r4420_kd	log10	0.01	100	0.972846114909945	1
r4423_k0	r4423_k0	log10	0.01	100	1.84066025263131	1
r451_k0	r451_k0	log10	0.01	100	3.73315363058411	1
r451_kd	r451_kd	log10	0.01	100	0.30106645984923	1
r467_k_GeneSpecificScaling	r467_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r468_k0	r468_k0	log10	0.01	100	4.08199497982134	1
r469_k_GeneSpecificScaling	r469_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r470_k0	r470_k0	log10	0.01	100	0.734496419110371	1
r471_k_GeneSpecificScaling	r471_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r472_k0	r472_k0	log10	0.01	100	3.22822879687862	1
r473_k_GeneSpecificScaling	r473_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r474_k0	r474_k0	log10	0.01	100	7.01858519209975	1
r476_k0	r476_k0	log10	0.01	100	1.08699903856738	1
r476_kd	r476_kd	log10	0.01	100	0.96702280035445	1
r477_k0	r477_k0	log10	0.01	100	1.04010286318833	1
r477_kd	r477_kd	log10	0.01	100	0.991667459034642	1
r480_k0	r480_k0	log10	0.01	100	0.886239780451514	1
r480_kd	r480_kd	log10	0.01	100	1.07210090447067	1
r4838_k0	r4838_k0	log10	0.01	100	1.25575860349488	1
r4839_k0	r4839_k0	log10	0.01	100	0.971403007719785	1
r485_k0	r485_k0	log10	0.01	100	0.962182836683873	1
r485_kd	r485_kd	log10	0.01	100	1.00793216831634	1
r488_k0	r488_k0	log10	0.01	100	0.89163295424302	1
r488_kd	r488_kd	log10	0.01	100	1.07663530959002	1
r490_k0	r490_k0	log10	0.01	100	0.728284865241526	1
r490_kd	r490_kd	log10	0.01	100	1.23361674588606	1
r518_k_GeneSpecificScaling	r518_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r519_k0	r519_k0	log10	0.01	100	0.0786531036229123	1
r522_k_GeneSpecificScaling	r522_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r523_k0	r523_k0	log10	0.01	100	1.42754352887052	1
r524_k_GeneSpecificScaling	r524_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r525_k0	r525_k0	log10	0.01	100	1.00970383120601	1
r526_k0	r526_k0	log10	0.01	100	1.47466401304354	1
r526_kd	r526_kd	log10	0.01	100	0.876041693076252	1
r528_k0	r528_k0	log10	0.01	100	1.00623188211576	1
r528_kd	r528_kd	log10	0.01	100	0.994674807277256	1
r540_k_GeneSpecificScaling	r540_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r541_k0	r541_k0	log10	0.01	100	2.00357361793269	1
r5442_k0	r5442_k0	log10	0.01	100	1.0728822849917	1
r5442_kE1	r5442_kE1	log10	0.01	100	0.863400501450373	1
r5443_k0	r5443_k0	log10	0.01	100	1.04320036182393	1
r5479_k_GeneSpecificScaling	r5479_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r5480_k0	r5480_k0	log10	0.01	100	1.81699042187428	1
r5481_k_GeneSpecificScaling	r5481_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r5482_k0	r5482_k0	log10	0.01	100	2.19832114546234	1
r5483_k_GeneSpecificScaling	r5483_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r5484_k0	r5484_k0	log10	0.01	100	0.425009897938788	1
r5489_kE1	r5489_kE1	log10	0.01	100	0.987147861701924	1
r5490_kE1	r5490_kE1	log10	0.01	100	1.00672739595134	1
r5496_k0	r5496_k0	log10	0.01	100	0.994457492258276	1
r5496_kE2	r5496_kE2	log10	0.01	100	0.994457492258276	1
r5496_kE1	r5496_kE1	log10	0.01	100	0.993317559472015	1
r5497_k0	r5497_k0	log10	0.01	100	1.00065460278146	1
r5498_k0	r5498_k0	log10	0.01	100	1.00195258442771	1
r5501_k0	r5501_k0	log10	0.01	100	0.875492121644547	1
r5502_k0	r5502_k0	log10	0.01	100	1.1307907242066	1
r5503_k0	r5503_k0	log10	0.01	100	0.9802659461654	1
r5504_k0	r5504_k0	log10	0.01	100	0.501470572581014	1
r5505_kE1	r5505_kE1	log10	0.01	100	1.0190314285826	1
r5506_kE1	r5506_kE1	log10	0.01	100	2.50815329626995	1
r5507_kE1	r5507_kE1	log10	0.01	100	1.00950358275318	1
r5508_kE1	r5508_kE1	log10	0.01	100	0.871522574687288	1
r5509_kE1	r5509_kE1	log10	0.01	100	0.991816386172276	1
r5510_kE1	r5510_kE1	log10	0.01	100	1.00065460278146	1
r5512_k0	r5512_k0	log10	0.01	100	0.240459468011979	1
r5513_k0	r5513_k0	log10	0.01	100	1.00195258442771	1
r5513_kE1	r5513_kE1	log10	0.01	100	1.00804244250738	1
r5520_k0	r5520_k0	log10	0.01	100	0.987147861701924	1
r5521_k0	r5521_k0	log10	0.01	100	0.987147861701924	1
r56120_k_GeneSpecificScaling	r56120_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r56121_k0	r56121_k0	log10	0.01	100	1.00442212146439	1
r570_k_GeneSpecificScaling	r570_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r571_k0	r571_k0	log10	0.01	100	2.63215205101295	1
r572_k_GeneSpecificScaling	r572_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r57200_k_GeneSpecificScaling	r57200_k_GeneSpecificScaling	log10	0.01	100	1.0	0
r57201_k0	r57201_k0	log10	0.01	100	0.99805122072835	1
r57203_k0	r57203_k0	log10	0.01	100	1.00065460278146	1
r57203_kd	r57203_kd	log10	0.01	100	1.00950358275318	1
r57204_k0	r57204_k0	log10	0.01	100	1.00195258442771	1
r57204_kd	r57204_kd	log10	0.01	100	1.0055733983452	1
r57205_k0	r57205_k0	log10	0.01	100	1.00672739595134	1
r57205_kd	r57205_kd	log10	0.01	100	1.00321514948484	1
r57206_k0	r57206_k0	log10	0.01	100	1.00950358275318	1
r57206_kd	r57206_kd	log10	0.01	100	0.993317559472015	1
r57207_k0	r57207_k0	log10	0.01	100	0.99805122072835	1
r57207_kd	r57207_kd	log10	0.01	100	0.987147861701924	1
